"date","season","competition","type","name","nation","rank","course.rank","tot.time","course.time","location","elevation","height.diff","max.climb","total.climb","birthday","snow.conditions","snow.temperature","air.temperature","weather.conditions","fails.total","speed","age","home"
"16-12-18","16-17","M","W","AKIMOVA Tatiana","RUS",10,12,2130.2,1843.2,"Nové Mesto",605,46,28,420,"26.10.1990","Granular",0,2.8,"Rain Snow",2,6.78168402777778,26.1643835616438,"Aboard"
"16-12-18","16-17","M","W","ECKHOFF Tiril","NOR",11,3,2134.1,1813.3,"Nové Mesto",605,46,28,420,"21.5.1990","Granular",0,2.8,"Rain Snow",4,6.89350907185794,26.5973744292237,"Aboard"
"16-12-18","16-17","M","W","BRAISAZ Justine","FRA",12,4,2135.1,1813.8,"Nové Mesto",605,46,28,420,"4.7.1996","Granular",0,2.8,"Rain Snow",4,6.89160877715294,20.4713470319635,"Aboard"
"16-12-18","16-17","M","W","GASPARIN Selina","SUI",13,10,2155.4,1840.2,"Nové Mesto",605,46,28,420,"3.4.1984","Granular",0,2.8,"Rain Snow",3,6.79273991957396,32.7316210045662,"Aboard"
"16-12-18","16-17","M","W","CHEVALIER Anais","FRA",14,22,2155.8,1885.3,"Nové Mesto",605,46,28,420,"12.2.1993","Granular",0,2.8,"Rain Snow",2,6.63024452341802,23.8630136986301,"Aboard"
"16-12-18","16-17","M","W","PIDHRUSHNA Olena","UKR",15,19,2156.2,1871.8,"Nové Mesto",605,46,28,420,"9.1.1987","Granular",0,2.8,"Rain Snow",2,6.67806389571535,29.9616438356164,"Aboard"
"16-12-18","16-17","M","W","VITKOVA Veronika","CZE",16,18,2157.1,1869.9,"Nové Mesto",605,46,28,420,"9.12.1988","Granular",0,2.8,"Rain Snow",3,6.68484945719022,28.0438356164384,"Home"
"16-12-18","16-17","M","W","PUSKARCIKOVA Eva","CZE",17,16,2159.3,1862.6,"Nové Mesto",605,46,28,420,"3.1.1991","Granular",0,2.8,"Rain Snow",3,6.71104907119081,25.9753424657534,"Home"
"16-12-18","16-17","M","W","SKARDINO Nadezhda","BLR",18,23,2164.8,1888.9,"Nové Mesto",605,46,28,420,"27.3.1985","Granular",0,2.8,"Rain Snow",1,6.61760813171687,31.7506849315069,"Aboard"
"16-12-18","16-17","M","W","DZHIMA Yuliia","UKR",19,7,2182.6,1832.7,"Nové Mesto",605,46,28,420,"19.9.1990","Granular",0,2.8,"Rain Snow",5,6.82053800403776,26.2658675799087,"Aboard"
"16-12-18","16-17","M","W","BESCOND Anais","FRA",20,21,2188.2,1883.2,"Nové Mesto",605,46,28,420,"15.5.1987","Granular",0,2.8,"Rain Snow",3,6.63763806287171,29.6165525114155,"Aboard"
"16-12-18","16-17","M","W","HILDEBRAND Franziska","GER",21,15,2193.6,1860.1,"Nové Mesto",605,46,28,420,"24.3.1987","Granular",0,2.8,"Rain Snow",4,6.72006881350465,29.758904109589,"Aboard"
"16-12-18","16-17","M","W","VISHNEVSKAYA Galina","KAZ",22,29,2212.1,1934.8,"Nové Mesto",605,46,28,420,"10.2.1994","Granular",0,2.8,"Rain Snow",2,6.4606160843498,22.8684931506849,"Aboard"
"16-12-18","16-17","M","W","LAUKKANEN Mari","FIN",23,8,2219.6,1837.6,"Nové Mesto",605,46,28,420,"9.11.1987","Granular",0,2.8,"Rain Snow",5,6.80235089246844,29.1287671232877,"Aboard"
"16-12-18","16-17","M","W","MAGNUSSON Anna","SWE",24,26,2230.7,1914.3,"Nové Mesto",605,46,28,420,"31.3.1995","Granular",0,2.8,"Rain Snow",3,6.52980201640286,21.7343607305936,"Aboard"
"16-12-18","16-17","M","W","SANFILIPPO Federica","ITA",25,24,2232.8,1895.3,"Nové Mesto",605,46,28,420,"24.10.1990","Granular",0,2.8,"Rain Snow",4,6.5952619638052,26.1698630136986,"Aboard"
"16-12-18","16-17","M","W","HOJNISZ Monika","POL",26,25,2266.8,1907.4,"Nové Mesto",605,46,28,420,"27.8.1991","Granular",0,2.8,"Rain Snow",5,6.55342350844081,25.3288812785388,"Aboard"
"16-12-18","16-17","M","W","HAECKI Lena","SUI",27,27,2296.9,1924.4,"Nové Mesto",605,46,28,420,"1.7.1995","Granular",0,2.8,"Rain Snow",6,6.49553107462066,21.4823059360731,"Aboard"
"16-12-18","16-17","M","W","AYMONIER Celia","FRA",28,20,2346.8,1882.9,"Nové Mesto",605,46,28,420,"5.8.1991","Granular",0,2.8,"Rain Snow",9,6.6386956290828,25.3891552511416,"Aboard"
"16-12-18","16-17","M","W","BIRKELAND Fanny Horn","NOR",29,28,2384.6,1928.3,"Nové Mesto",605,46,28,420,"8.3.1988","Granular",0,2.8,"Rain Snow",10,6.48239381838926,28.8,"Aboard"
"17-2-19","16-17","M","C","DAHLMEIER Laura","GER",1,6,1993.8,1760.6,"Hochfilzen",1019,31.5,28,431,"22.8.1993","Hard Packed",-2.5,0.9,"Sunny",0,7.09985232307168,23.5124429223744,"Aboard"
"17-2-19","16-17","M","C","DUNKLEE Susan","USA",2,9,1998.4,1786.8,"Hochfilzen",1019,31.5,28,431,"13.2.1986","Hard Packed",-2.5,0.9,"Sunny",0,6.99574658607567,31.0383561643836,"Aboard"
"17-2-19","16-17","M","C","MÄKÄRÄINEN Kaisa","FIN",3,1,2013.9,1731,"Hochfilzen",1019,31.5,28,431,"11.1.1983","Hard Packed",-2.5,0.9,"Sunny",1,7.2212593876372,34.1315068493151,"Aboard"
"17-2-19","16-17","M","C","KOUKALOVA Gabriela","CZE",4,4,2017.8,1755.9,"Hochfilzen",1019,31.5,28,431,"1.11.1989","Hard Packed",-2.5,0.9,"Sunny",1,7.11885642690358,27.3205479452055,"Aboard"
"17-2-19","16-17","M","C","GREGORIN Teja","SLO",5,3,2018,1755.3,"Hochfilzen",1019,31.5,28,431,"29.6.1980","Hard Packed",-2.5,0.9,"Sunny",1,7.12128980801003,36.6686073059361,"Aboard"
"17-2-19","16-17","M","C","DZHIMA Yuliia","UKR",6,7,2018.2,1761.2,"Hochfilzen",1019,31.5,28,431,"19.9.1990","Hard Packed",-2.5,0.9,"Sunny",1,7.0974335680218,26.4384703196347,"Aboard"
"17-2-19","16-17","M","C","DORIN HABERT Marie","FRA",7,8,2034.1,1767.3,"Hochfilzen",1019,31.5,28,431,"19.6.1986","Hard Packed",-2.5,0.9,"Sunny",1,7.07293611724099,30.6932648401826,"Aboard"
"17-2-19","16-17","M","C","WIERER Dorothea","ITA",8,10,2059.4,1789.8,"Hochfilzen",1019,31.5,28,431,"3.4.1990","Hard Packed",-2.5,0.9,"Sunny",2,6.98402056095653,26.9014840182648,"Aboard"
"17-2-19","16-17","M","C","RUNGGALDIER Alexia","ITA",9,18,2060.7,1819.2,"Hochfilzen",1019,31.5,28,431,"27.11.1991","Hard Packed",-2.5,0.9,"Sunny",0,6.87115215479332,25.2493150684931,"Aboard"
"17-2-19","16-17","M","C","FIALKOVA Paulina","SVK",10,12,2067.9,1792,"Hochfilzen",1019,31.5,28,431,"25.10.1992","Hard Packed",-2.5,0.9,"Sunny",2,6.97544642857143,24.3369863013699,"Aboard"
"17-2-19","16-17","M","C","VITTOZZI Lisa","ITA",11,19,2068.6,1821.5,"Hochfilzen",1019,31.5,28,431,"4.2.1995","Hard Packed",-2.5,0.9,"Sunny",0,6.86247598133407,22.0575342465753,"Aboard"
"17-2-19","16-17","M","C","ECKHOFF Tiril","NOR",12,2,2070,1746.9,"Hochfilzen",1019,31.5,28,431,"21.5.1990","Hard Packed",-2.5,0.9,"Sunny",4,7.15553265785105,26.7699771689498,"Aboard"
"17-2-19","16-17","M","C","CHEVALIER Anais","FRA",13,21,2077.8,1824,"Hochfilzen",1019,31.5,28,431,"12.2.1993","Hard Packed",-2.5,0.9,"Sunny",1,6.8530701754386,24.0356164383562,"Aboard"
"17-2-19","16-17","M","C","MERKUSHYNA Anastasiya","UKR",14,26,2082.5,1845.6,"Hochfilzen",1019,31.5,28,431,"14.1.1995","Hard Packed",-2.5,0.9,"Sunny",1,6.7728651928912,22.1150684931507,"Aboard"
"17-2-19","16-17","M","C","STARYKH Irina","RUS",15,17,2090.8,1806.2,"Hochfilzen",1019,31.5,28,431,"22.4.1987","Hard Packed",-2.5,0.9,"Sunny",2,6.92060679880412,29.8521689497717,"Aboard"
"17-2-19","16-17","M","C","SKARDINO Nadezhda","BLR",16,24,2101.3,1825.6,"Hochfilzen",1019,31.5,28,431,"27.3.1985","Hard Packed",-2.5,0.9,"Sunny",1,6.84706397896582,31.9232876712329,"Aboard"
"17-2-19","16-17","M","C","AYMONIER Celia","FRA",17,5,2103.6,1759.7,"Hochfilzen",1019,31.5,28,431,"5.8.1991","Hard Packed",-2.5,0.9,"Sunny",4,7.1034835483321,25.5617579908676,"Aboard"
"17-2-19","16-17","M","C","GASPARIN Selina","SUI",18,16,2110.6,1804.4,"Hochfilzen",1019,31.5,28,431,"3.4.1984","Hard Packed",-2.5,0.9,"Sunny",3,6.92751052981601,32.9042237442922,"Aboard"
"17-2-19","16-17","M","C","DOMRACHEVA Darya","BLR",19,13,2130.5,1796.5,"Hochfilzen",1019,31.5,28,431,"3.8.1986","Hard Packed",-2.5,0.9,"Sunny",4,6.95797383801837,30.5699771689498,"Aboard"
"17-2-19","16-17","M","C","HINZ Vanessa","GER",20,23,2147.1,1824.6,"Hochfilzen",1019,31.5,28,431,"24.3.1992","Hard Packed",-2.5,0.9,"Sunny",3,6.85081661734079,24.9260273972603,"Aboard"
"17-2-19","16-17","M","C","SANFILIPPO Federica","ITA",21,14,2152.2,1797.2,"Hochfilzen",1019,31.5,28,431,"24.10.1990","Hard Packed",-2.5,0.9,"Sunny",5,6.95526374360116,26.3424657534247,"Aboard"
"17-2-19","16-17","M","C","KUZMINA Anastasiya","SVK",22,22,2152.3,1824.5,"Hochfilzen",1019,31.5,28,431,"28.8.1984","Hard Packed",-2.5,0.9,"Sunny",4,6.85119210742669,32.5014840182648,"Aboard"
"17-2-19","16-17","M","C","AKIMOVA Tatiana","RUS",23,15,2157.2,1803.5,"Hochfilzen",1019,31.5,28,431,"26.10.1990","Hard Packed",-2.5,0.9,"Sunny",5,6.93096756307181,26.3369863013699,"Aboard"
"17-2-19","16-17","M","C","EGAN Clare","USA",24,20,2177.9,1823,"Hochfilzen",1019,31.5,28,431,"19.11.1987","Hard Packed",-2.5,0.9,"Sunny",4,6.85682940208448,29.2739726027397,"Aboard"
"17-2-19","16-17","M","C","HAUSER Lisa Theresa","AUT",25,25,2192.6,1828.6,"Hochfilzen",1019,31.5,28,431,"16.12.1993","Hard Packed",-2.5,0.9,"Sunny",6,6.83583069014547,23.1945205479452,"Home"
"17-2-19","16-17","M","C","PUSKARCIKOVA Eva","CZE",26,27,2202.3,1851.7,"Hochfilzen",1019,31.5,28,431,"3.1.1991","Hard Packed",-2.5,0.9,"Sunny",5,6.75055354539072,26.1479452054795,"Aboard"
"17-2-19","16-17","M","C","HILDEBRAND Franziska","GER",27,30,2214.4,1918.4,"Hochfilzen",1019,31.5,28,431,"24.3.1987","Hard Packed",-2.5,0.9,"Sunny",2,6.51584653878232,29.9315068493151,"Aboard"
"17-2-19","16-17","M","C","BRAISAZ Justine","FRA",28,11,2223.8,1789.9,"Hochfilzen",1019,31.5,28,431,"4.7.1996","Hard Packed",-2.5,0.9,"Sunny",9,6.98363037041175,20.6439497716895,"Aboard"
"17-2-19","16-17","M","C","OLSBU Marte","NOR",29,28,2267.6,1886.9,"Hochfilzen",1019,31.5,28,431,"7.12.1990","Hard Packed",-2.5,0.9,"Sunny",6,6.6246223965234,26.2219178082192,"Aboard"
"17-2-19","16-17","M","C","AVVAKUMOVA Ekaterina","KOR",30,29,2280.7,1897.8,"Hochfilzen",1019,31.5,28,431,"26.10.1990","Hard Packed",-2.5,0.9,"Sunny",5,6.58657392770577,26.3369863013699,"Aboard"
"17-3-19","16-17","M","W","ECKHOFF Tiril","NOR",1,7,2063.1,1825.4,"Oslo Holmenkollen",330,50,45,437,"21.5.1990","Hard",-1.5,-0.1,"Cloudy",1,6.84781417771447,26.8466894977169,"Home"
"17-3-19","16-17","M","W","KOUKALOVA Gabriela","CZE",2,12,2085.7,1844.5,"Oslo Holmenkollen",330,50,45,437,"1.11.1989","Hard",-1.5,-0.1,"Cloudy",1,6.77690431011114,27.3972602739726,"Aboard"
"17-3-19","16-17","M","W","MÄKÄRÄINEN Kaisa","FIN",3,3,2097.6,1812.2,"Oslo Holmenkollen",330,50,45,437,"11.1.1983","Hard",-1.5,-0.1,"Cloudy",2,6.89769341132325,34.2082191780822,"Aboard"
"17-3-19","16-17","M","W","VITKOVA Veronika","CZE",4,11,2099.2,1842.4,"Oslo Holmenkollen",330,50,45,437,"9.12.1988","Hard",-1.5,-0.1,"Cloudy",2,6.78462874511507,28.2931506849315,"Aboard"
"17-3-19","16-17","M","W","HILDEBRAND Franziska","GER",5,14,2102.1,1849.3,"Oslo Holmenkollen",330,50,45,437,"24.3.1987","Hard",-1.5,-0.1,"Cloudy",1,6.75931433515384,30.0082191780822,"Aboard"
"17-3-19","16-17","M","W","LAUKKANEN Mari","FIN",6,1,2103.1,1807.2,"Oslo Holmenkollen",330,50,45,437,"9.11.1987","Hard",-1.5,-0.1,"Cloudy",2,6.91677733510403,29.3780821917808,"Aboard"
"17-3-19","16-17","M","W","BESCOND Anais","FRA",7,4,2106.5,1814.1,"Oslo Holmenkollen",330,50,45,437,"15.5.1987","Hard",-1.5,-0.1,"Cloudy",3,6.89046910313654,29.8658675799087,"Aboard"
"17-3-19","16-17","M","W","DOMRACHEVA Darya","BLR",8,9,2111.6,1836.7,"Oslo Holmenkollen",330,50,45,437,"3.8.1986","Hard",-1.5,-0.1,"Cloudy",2,6.80568410736647,30.6466894977169,"Aboard"
"17-3-19","16-17","M","W","DAHLMEIER Laura","GER",9,6,2117.3,1824.2,"Oslo Holmenkollen",330,50,45,437,"22.8.1993","Hard",-1.5,-0.1,"Cloudy",3,6.85231882469027,23.5891552511416,"Aboard"
"17-3-19","16-17","M","W","DZHIMA Yuliia","UKR",10,18,2121,1869.9,"Oslo Holmenkollen",330,50,45,437,"19.9.1990","Hard",-1.5,-0.1,"Cloudy",1,6.68484945719022,26.5151826484018,"Aboard"
"17-3-19","16-17","M","W","GASPARIN Selina","SUI",11,5,2123.2,1820.6,"Oslo Holmenkollen",330,50,45,437,"3.4.1984","Hard",-1.5,-0.1,"Cloudy",3,6.8658683950346,32.9809360730594,"Aboard"
"17-3-19","16-17","M","W","BRAISAZ Justine","FRA",12,2,2125.6,1809.1,"Oslo Holmenkollen",330,50,45,437,"4.7.1996","Hard",-1.5,-0.1,"Cloudy",4,6.90951301752253,20.7206621004566,"Aboard"
"17-3-19","16-17","M","W","SKARDINO Nadezhda","BLR",13,19,2135.5,1873.4,"Oslo Holmenkollen",330,50,45,437,"27.3.1985","Hard",-1.5,-0.1,"Cloudy",1,6.67236041422013,32,"Aboard"
"17-3-19","16-17","M","W","FIALKOVA Paulina","SVK",14,16,2144,1856.6,"Oslo Holmenkollen",330,50,45,437,"25.10.1992","Hard",-1.5,-0.1,"Cloudy",3,6.7327372616611,24.413698630137,"Aboard"
"17-3-19","16-17","M","W","WIERER Dorothea","ITA",15,17,2145.1,1864.2,"Oslo Holmenkollen",330,50,45,437,"3.4.1990","Hard",-1.5,-0.1,"Cloudy",3,6.70528913206737,26.978196347032,"Aboard"
"17-3-19","16-17","M","W","OLSBU Marte","NOR",16,13,2150.2,1845.4,"Oslo Holmenkollen",330,50,45,437,"7.12.1990","Hard",-1.5,-0.1,"Cloudy",4,6.77359921968137,26.2986301369863,"Home"
"17-3-19","16-17","M","W","CHEVALIER Anais","FRA",17,21,2158.7,1893,"Oslo Holmenkollen",330,50,45,437,"12.2.1993","Hard",-1.5,-0.1,"Cloudy",2,6.60327522451136,24.1123287671233,"Aboard"
"17-3-19","16-17","M","W","GREGORIN Teja","SLO",18,8,2159.3,1832.2,"Oslo Holmenkollen",330,50,45,437,"29.6.1980","Hard",-1.5,-0.1,"Cloudy",4,6.82239930138631,36.7453196347032,"Aboard"
"17-3-19","16-17","M","W","HAMMERSCHMIDT Maren","GER",19,15,2160.2,1852.6,"Oslo Holmenkollen",330,50,45,437,"24.10.1989","Hard",-1.5,-0.1,"Cloudy",4,6.74727410126309,27.4191780821918,"Aboard"
"17-3-19","16-17","M","W","DUNKLEE Susan","USA",20,10,2166.9,1840.7,"Oslo Holmenkollen",330,50,45,437,"13.2.1986","Hard",-1.5,-0.1,"Cloudy",5,6.79089476829467,31.1150684931507,"Aboard"
"17-3-19","16-17","M","W","HAUSER Lisa Theresa","AUT",21,20,2168.3,1886.2,"Oslo Holmenkollen",330,50,45,437,"16.12.1993","Hard",-1.5,-0.1,"Cloudy",3,6.62708090340367,23.2712328767123,"Aboard"
"17-3-19","16-17","M","W","RUNGGALDIER Alexia","ITA",22,25,2173.5,1898.7,"Oslo Holmenkollen",330,50,45,437,"27.11.1991","Hard",-1.5,-0.1,"Cloudy",2,6.58345183546637,25.3260273972603,"Aboard"
"17-3-19","16-17","M","W","MAGNUSSON Anna","SWE",23,24,2182.6,1898.1,"Oslo Holmenkollen",330,50,45,437,"31.3.1995","Hard",-1.5,-0.1,"Cloudy",2,6.58553290132238,21.9836757990868,"Aboard"
"17-3-19","16-17","M","W","HINZ Vanessa","GER",24,26,2195.9,1905.8,"Oslo Holmenkollen",330,50,45,437,"24.3.1992","Hard",-1.5,-0.1,"Cloudy",2,6.55892538566481,25.0027397260274,"Aboard"
"17-3-19","16-17","M","W","PUSKARCIKOVA Eva","CZE",25,29,2208.9,1961.2,"Oslo Holmenkollen",330,50,45,437,"3.1.1991","Hard",-1.5,-0.1,"Cloudy",2,6.37364878645727,26.2246575342466,"Aboard"
"17-3-19","16-17","M","W","VISHNEVSKAYA Galina","KAZ",26,23,2220.7,1896,"Oslo Holmenkollen",330,50,45,437,"10.2.1994","Hard",-1.5,-0.1,"Cloudy",4,6.59282700421941,23.1178082191781,"Aboard"
"17-3-19","16-17","M","W","DORIN HABERT Marie","FRA",27,22,2230.8,1894.3,"Oslo Holmenkollen",330,50,45,437,"19.6.1986","Hard",-1.5,-0.1,"Cloudy",5,6.59874359921871,30.7699771689498,"Aboard"
"17-3-19","16-17","M","W","SANFILIPPO Federica","ITA",28,27,2239.6,1948.9,"Oslo Holmenkollen",330,50,45,437,"24.10.1990","Hard",-1.5,-0.1,"Cloudy",3,6.41387449330391,26.4191780821918,"Aboard"
"17-3-19","16-17","M","W","AKIMOVA Tatiana","RUS",29,28,2267.7,1950.5,"Oslo Holmenkollen",330,50,45,437,"26.10.1990","Hard",-1.5,-0.1,"Cloudy",3,6.40861317610869,26.413698630137,"Aboard"
"17-3-19","16-17","M","W","AYMONIER Celia","FRA",30,30,2476.9,1985.5,"Oslo Holmenkollen",330,50,45,437,"5.8.1991","Hard",-1.5,-0.1,"Cloudy",6,6.29564341475699,25.6384703196347,"Aboard"
"17-1-21","16-17","M","W","HORCHLER Nadine","GER",1,15,2171.5,1913.9,"Antholz",1630,26,11,355,"21.6.1986","Hard",-5,1.5,"Sunny",0,6.53116672762422,30.6083333333333,"Aboard"
"17-1-21","16-17","M","W","DAHLMEIER Laura","GER",2,2,2174.6,1857.5,"Antholz",1630,26,11,355,"22.8.1993","Hard",-5,1.5,"Sunny",3,6.72947510094213,23.4329908675799,"Aboard"
"17-1-21","16-17","M","W","KOUKALOVA Gabriela","CZE",3,8,2179.5,1892.4,"Antholz",1630,26,11,355,"1.11.1989","Hard",-5,1.5,"Sunny",2,6.60536884379624,27.241095890411,"Aboard"
"17-1-21","16-17","M","W","MÄKÄRÄINEN Kaisa","FIN",4,1,2185,1840.2,"Antholz",1630,26,11,355,"11.1.1983","Hard",-5,1.5,"Sunny",3,6.79273991957396,34.0520547945206,"Aboard"
"17-1-21","16-17","M","W","DORIN HABERT Marie","FRA",5,3,2190.5,1859.7,"Antholz",1630,26,11,355,"19.6.1986","Hard",-5,1.5,"Sunny",4,6.7215142227241,30.6138127853881,"Aboard"
"17-1-21","16-17","M","W","RUNGGALDIER Alexia","ITA",6,18,2195.6,1931.8,"Antholz",1630,26,11,355,"27.11.1991","Hard",-5,1.5,"Sunny",1,6.47064913552128,25.1698630136986,"Home"
"17-1-21","16-17","M","W","MAGNUSSON Anna","SWE",7,20,2197.9,1936.1,"Antholz",1630,26,11,355,"31.3.1995","Hard",-5,1.5,"Sunny",1,6.45627808480967,21.8275114155251,"Aboard"
"17-1-21","16-17","M","W","HINZ Vanessa","GER",8,13,2198.9,1903.2,"Antholz",1630,26,11,355,"24.3.1992","Hard",-5,1.5,"Sunny",2,6.56788566624632,24.8465753424658,"Aboard"
"17-1-21","16-17","M","W","NICOLAISEN Kaia Woeien","NOR",9,24,2199.4,1951.6,"Antholz",1630,26,11,355,"23.11.1990","Hard",-5,1.5,"Sunny",0,6.40500102480016,26.1808219178082,"Aboard"
"17-1-21","16-17","M","W","DZHIMA Yuliia","UKR",10,5,2203.5,1879.7,"Antholz",1630,26,11,355,"19.9.1990","Hard",-5,1.5,"Sunny",3,6.64999734000106,26.3590182648402,"Aboard"
"17-1-21","16-17","M","W","PUSKARCIKOVA Eva","CZE",11,14,2207.1,1913.7,"Antholz",1630,26,11,355,"3.1.1991","Hard",-5,1.5,"Sunny",3,6.53184929717302,26.0684931506849,"Aboard"
"17-1-21","16-17","M","W","HAUSER Lisa Theresa","AUT",12,19,2208.6,1935.7,"Antholz",1630,26,11,355,"16.12.1993","Hard",-5,1.5,"Sunny",2,6.45761223330061,23.1150684931507,"Aboard"
"17-1-21","16-17","M","W","VISHNEVSKAYA Galina","KAZ",13,23,2210,1941.3,"Antholz",1630,26,11,355,"10.2.1994","Hard",-5,1.5,"Sunny",1,6.43898418585484,22.9616438356164,"Aboard"
"17-1-21","16-17","M","W","VITKOVA Veronika","CZE",14,17,2210.8,1924.7,"Antholz",1630,26,11,355,"9.12.1988","Hard",-5,1.5,"Sunny",2,6.49451862627942,28.1369863013699,"Aboard"
"17-1-21","16-17","M","W","BRAISAZ Justine","FRA",15,4,2213.2,1868,"Antholz",1630,26,11,355,"4.7.1996","Hard",-5,1.5,"Sunny",4,6.69164882226981,20.564497716895,"Aboard"
"17-1-21","16-17","M","W","AKIMOVA Tatiana","RUS",16,12,2217.8,1897,"Antholz",1630,26,11,355,"26.10.1990","Hard",-5,1.5,"Sunny",3,6.58935160780179,26.2575342465753,"Aboard"
"17-1-21","16-17","M","W","WIERER Dorothea","ITA",17,11,2219,1896.6,"Antholz",1630,26,11,355,"3.4.1990","Hard",-5,1.5,"Sunny",4,6.59074132658441,26.8220319634703,"Home"
"17-1-21","16-17","M","W","CHEVALIER Anais","FRA",18,9,2223.1,1893.4,"Antholz",1630,26,11,355,"12.2.1993","Hard",-5,1.5,"Sunny",4,6.60188021548537,23.9561643835616,"Aboard"
"17-1-21","16-17","M","W","GASPARIN Selina","SUI",19,7,2228.8,1888,"Antholz",1630,26,11,355,"3.4.1984","Hard",-5,1.5,"Sunny",4,6.62076271186441,32.8247716894977,"Aboard"
"17-1-21","16-17","M","W","HAMMERSCHMIDT Maren","GER",20,6,2232.9,1880.8,"Antholz",1630,26,11,355,"24.10.1989","Hard",-5,1.5,"Sunny",5,6.64610803913228,27.2630136986301,"Aboard"
"17-1-21","16-17","M","W","HILDEBRAND Franziska","GER",21,16,2233.6,1916.5,"Antholz",1630,26,11,355,"24.3.1987","Hard",-5,1.5,"Sunny",3,6.52230628750326,29.8520547945205,"Aboard"
"17-1-21","16-17","M","W","HOJNISZ Monika","POL",22,22,2254.6,1939.3,"Antholz",1630,26,11,355,"27.8.1991","Hard",-5,1.5,"Sunny",3,6.44562470994689,25.4220319634703,"Aboard"
"17-1-21","16-17","M","W","SKARDINO Nadezhda","BLR",23,27,2263.7,1981.2,"Antholz",1630,26,11,355,"27.3.1985","Hard",-5,1.5,"Sunny",1,6.30930749040985,31.8438356164384,"Aboard"
"17-1-21","16-17","M","W","DUNKLEE Susan","USA",24,16,2267.6,1916.5,"Antholz",1630,26,11,355,"13.2.1986","Hard",-5,1.5,"Sunny",5,6.52230628750326,30.958904109589,"Aboard"
"17-1-21","16-17","M","W","BESCOND Anais","FRA",25,21,2273,1938.8,"Antholz",1630,26,11,355,"15.5.1987","Hard",-5,1.5,"Sunny",4,6.44728698163813,29.709703196347,"Aboard"
"17-1-21","16-17","M","W","LAUKKANEN Mari","FIN",26,10,2298.7,1896.4,"Antholz",1630,26,11,355,"9.11.1987","Hard",-5,1.5,"Sunny",5,6.59143640582156,29.2219178082192,"Aboard"
"17-1-21","16-17","M","W","HAECKI Lena","SUI",27,29,2319.7,2004,"Antholz",1630,26,11,355,"1.7.1995","Hard",-5,1.5,"Sunny",3,6.2375249500998,21.5754566210046,"Aboard"
"17-1-21","16-17","M","W","OLSBU Marte","NOR",28,26,2346.4,1972.2,"Antholz",1630,26,11,355,"7.12.1990","Hard",-5,1.5,"Sunny",6,6.33809958422067,26.1424657534247,"Aboard"
"17-1-21","16-17","M","W","SANFILIPPO Federica","ITA",29,25,2367.2,1956.5,"Antholz",1630,26,11,355,"24.10.1990","Hard",-5,1.5,"Sunny",7,6.38895987733197,26.2630136986301,"Home"
"17-1-21","16-17","M","W","AYMONIER Celia","FRA",30,28,2515,1987.1,"Antholz",1630,26,11,355,"5.8.1991","Hard",-5,1.5,"Sunny",11,6.29057420361331,25.4823059360731,"Aboard"
"17-1-8","16-17","M","W","KOUKALOVA Gabriela","CZE",1,3,2240.5,1983.2,"Oberhof",820,43,31,410,"1.11.1989","Packed powder",-1.5,-1.8,"Rain Snow",0,6.30294473578056,27.2054794520548,"Aboard"
"17-1-8","16-17","M","W","DAHLMEIER Laura","GER",2,4,2272,1998,"Oberhof",820,43,31,410,"22.8.1993","Packed powder",-1.5,-1.8,"Rain Snow",1,6.25625625625626,23.3973744292237,"Home"
"17-1-8","16-17","M","W","PUSKARCIKOVA Eva","CZE",3,18,2285.9,2065,"Oberhof",820,43,31,410,"3.1.1991","Packed powder",-1.5,-1.8,"Rain Snow",0,6.05326876513317,26.0328767123288,"Aboard"
"17-1-8","16-17","M","W","VISHNEVSKAYA Galina","KAZ",4,15,2312.1,2058.1,"Oberhof",820,43,31,410,"10.2.1994","Packed powder",-1.5,-1.8,"Rain Snow",1,6.07356299499538,22.9260273972603,"Aboard"
"17-1-8","16-17","M","W","DZHIMA Yuliia","UKR",5,5,2313.1,2002.1,"Oberhof",820,43,31,410,"19.9.1990","Packed powder",-1.5,-1.8,"Rain Snow",3,6.24344438339743,26.323401826484,"Aboard"
"17-1-8","16-17","M","W","HILDEBRAND Franziska","GER",6,7,2314.5,2024.4,"Oberhof",820,43,31,410,"24.3.1987","Packed powder",-1.5,-1.8,"Rain Snow",2,6.17466903773958,29.8164383561644,"Home"
"17-1-8","16-17","M","W","GASPARIN Selina","SUI",7,10,2328.2,2046.1,"Oberhof",820,43,31,410,"3.4.1984","Packed powder",-1.5,-1.8,"Rain Snow",1,6.1091833243732,32.7891552511416,"Aboard"
"17-1-8","16-17","M","W","MÄKÄRÄINEN Kaisa","FIN",8,1,2340.4,1921.2,"Oberhof",820,43,31,410,"11.1.1983","Packed powder",-1.5,-1.8,"Rain Snow",7,6.50635019779305,34.0164383561644,"Aboard"
"17-1-8","16-17","M","W","DUNKLEE Susan","USA",9,11,2344,2048.3,"Oberhof",820,43,31,410,"13.2.1986","Packed powder",-1.5,-1.8,"Rain Snow",3,6.10262168627642,30.9232876712329,"Aboard"
"17-1-8","16-17","M","W","OLSBU Marte","NOR",10,13,2347.1,2051.3,"Oberhof",820,43,31,410,"7.12.1990","Packed powder",-1.5,-1.8,"Rain Snow",3,6.09369668015405,26.1068493150685,"Aboard"
